problema,it,linha_3,restart,vencedor,alpha,real_solution_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,mu_0,mu_1,sigma_0,sigma_1,mu_2,sigma_2
BBOB_F1,1,14,14,False,2.091567097090979,,-1.1250901,-1.0851275,-0.5124298334121704,-0.17604221403598785,0.757297158241272,-1.0269756317138672,-2.6256206035614014,-0.6105419397354126,-1.9177521467208862,-2.36490535736084,26.996056,10.149943,7.062683,7.18378,,
BBOB_F1,1,15,15,False,2.030254196842238,,-1.1423562,-1.3161675,0.10618925839662552,0.025433391332626343,-0.676406979560852,-1.283331036567688,-2.373701572418213,-0.45809322595596313,-3.6145923137664795,-0.8768453001976013,43.450047,1.2381523,6.9626894,7.090698,,
BBOB_F1,1,16,16,False,2.1043222324552797,,-1.1622713,-0.44795623,-1.26162850856781,0.7818505764007568,0.6018857955932617,-0.6918279528617859,-1.8346240520477295,1.2193373441696167,-3.669192314147949,-2.060762405395508,11.771531,30.851227,7.6192875,7.740061,,
BBOB_F1,1,17,17,False,2.0220039417174203,,-0.80952823,-0.9716701,-0.6331346035003662,-1.1705082654953003,1.9811606407165527,-1.2506166696548462,-2.407954454421997,0.35589805245399475,-2.2400529384613037,-2.366457223892212,19.898958,19.416758,7.497114,7.615662,,
BBOB_F1,1,18,18,False,2.097380301997398,,-1.5496264,-1.1332676,-1.5806260108947754,0.9417523741722107,1.229271411895752,0.8669853210449219,-2.5872838497161865,0.30418962240219116,-1.645014762878418,-1.8959684371948242,10.893289,34.284233,7.1963434,7.344412,,
BBOB_F1,1,19,19,False,2.1644969890345394,,-2.1591208,-0.2559401,-1.7227001190185547,-0.11405309289693832,1.5991277694702148,0.2149452567100525,-1.7322299480438232,1.2806798219680786,-3.2020981311798096,-2.453192949295044,1.0809228,44.93909,7.593544,7.715058,,
BBOB_F1,1,20,20,False,2.138667956439579,,-2.0781627,-0.72136027,-1.9237489700317383,0.711633026599884,1.596065878868103,-0.24612146615982056,-0.9788392782211304,1.1436418294906616,-2.2222001552581787,-3.256868839263916,1.5270876,52.451626,7.6279726,7.641311,,
BBOB_F1,1,21,21,False,2.2911917597064546,,-0.9343179,-0.06830268,-1.2096641063690186,-0.35543790459632874,1.7711507081985474,-0.25960850715637207,-2.7141976356506348,1.203816294670105,-2.2114312648773193,-2.6927199363708496,8.664401,34.66826,7.7565575,7.9296794,,
BBOB_F1,1,22,22,False,1.9014775135531918,,-0.49295893,-1.3483108,1.4291191101074219,0.17181146144866943,0.05176077410578728,-1.9193671941757202,-2.4176547527313232,-0.5886051654815674,-3.0167124271392822,-1.295929193496704,53.92436,-3.231099,6.7331424,6.8745823,,
BBOB_F1,1,23,23,False,2.0915653440294575,,-1.1234863,-1.086716,-0.5127166509628296,-0.17603254318237305,0.7566726803779602,-1.0281234979629517,-2.6243743896484375,-0.609599232673645,-1.9180997610092163,-2.3655080795288086,26.99676,10.14607,7.0626655,7.1836767,,
BBOB_F1,1,24,24,False,2.0915653241553676,,-1.1255094,-1.0858952,-0.5111139416694641,-0.17368686199188232,0.7573028802871704,-1.0279815196990967,-2.6251611709594727,-0.6098583936691284,-1.9170596599578857,-2.3652806282043457,27.00157,10.150601,7.062894,7.183879,,
BBOB_F1,1,25,25,False,2.075663135189523,,-1.9717548,-1.0809464,-1.3185677528381348,0.30477502942085266,0.9867073893547058,-1.1806741952896118,-1.2745426893234253,0.5150209665298462,-2.605145215988159,-2.870567798614502,10.639731,30.819609,7.4917774,7.5062017,,
BBOB_F1,1,26,26,False,2.0688623974758196,,-2.0724688,-0.6149767,-1.6783579587936401,-0.13792283833026886,1.3920369148254395,-0.03795460984110832,-1.7866407632827759,0.852637767791748,-2.465702772140503,-2.8755035400390625,2.9492042,39.081627,7.4650455,7.553614,,
BBOB_F1,1,27,27,False,2.0966629865154776,,-1.4811692,-1.1046915,-1.5271049737930298,1.1177788972854614,1.2443026304244995,0.7500290870666504,-2.511655569076538,0.33360376954078674,-1.73093843460083,-1.9931837320327759,10.861773,34.51686,7.2422795,7.3844676,,
BBOB_F1,1,28,28,False,2.1386771415025834,,-2.087128,-0.7327863,-1.914518117904663,0.7076839208602905,1.6186038255691528,-0.24366767704486847,-0.9945722222328186,1.15406334400177,-2.218940258026123,-3.252812147140503,1.5635138,52.481483,7.6351976,7.6497235,,
BBOB_F1,1,29,29,False,2.01352646674846,,-1.9770505,-1.1906201,-1.3304784297943115,1.0522609949111938,1.1473467350006104,0.17942501604557037,-1.6675662994384766,0.2780117690563202,-1.7157007455825806,-2.3995769023895264,7.8896003,34.213047,7.0845037,7.1585393,,
BBOB_F1,1,30,31,False,2.2005528985197422,,-0.23343617,-1.2384169,0.05516454949975014,-0.519769549369812,1.27544105052948,-0.39731425046920776,-3.408679246902466,-0.28740301728248596,-2.3576574325561523,-1.9860243797302246,34.08218,8.995033,7.5578847,7.7154026,,
BBOB_F1,1,31,32,False,2.038755778139673,,-0.31631082,-0.60651755,0.22233310341835022,-0.2042117714881897,-0.47998034954071045,-1.0880458354949951,-3.24027156829834,-0.4814714193344116,-2.472262144088745,-1.9328746795654297,43.025204,2.307379,7.0533395,7.2135353,,
BBOB_F1,1,32,33,False,2.206737268635238,,-0.10334841,-0.83939993,-0.5494897365570068,-1.0231152772903442,2.1014597415924072,0.15000346302986145,-2.918959617614746,0.5671334862709045,-2.1124024391174316,-1.9212350845336914,19.235958,22.554495,7.6492243,7.812424,,
BBOB_F1,1,33,34,False,2.0756704630902325,,-1.9840456,-1.0843964,-1.29984712600708,0.3062552213668823,0.9861429333686829,-1.177641749382019,-1.2695181369781494,0.5179455876350403,-2.5846967697143555,-2.8846733570098877,10.670632,30.850874,7.4919705,7.5056834,,
BBOB_F1,1,34,35,False,1.9673473222683802,,-2.1056907,-0.51447594,-1.8703612089157104,0.4344041049480438,2.123025417327881,0.5547743439674377,-1.3008787631988525,1.0032446384429932,-2.7573342323303223,-1.1558589935302734,-1.1766422,45.483852,6.9456363,7.0445223,,
BBOB_F1,1,35,36,False,2.09668205314203,,-1.6082798,-1.086166,-1.695278286933899,0.8147239089012146,1.2517180442810059,0.9296693801879883,-2.615324020385742,0.22323822975158691,-1.7129886150360107,-1.7143994569778442,10.590566,33.949738,7.1491685,7.304257,,
BBOB_F1,1,36,37,False,1.8268331931866264,,-2.1819832,0.03619961,-2.3219916820526123,0.10212794691324234,1.858911156654358,0.6286268830299377,-0.9107343554496765,2.121764659881592,-2.014136552810669,-2.5004236698150635,-5.902172,66.844,6.878942,6.962731,,
BBOB_F1,1,37,38,False,1.874041183773576,,-1.6037166,-0.52671534,-2.331422805786133,-0.6078059673309326,2.424636125564575,0.9943269491195679,-1.6392807960510254,1.5420057773590088,-2.800633668899536,-3.146381378173828,0.36979604,62.621075,7.6979074,7.796134,,
BBOB_F1,1,38,39,False,1.7267390244305751,,-1.2210785,-0.09742613,-0.7778697609901428,0.08959845453500748,-0.49598264694213867,-0.5405595302581787,-2.9856231212615967,1.666245937347412,-2.5673704147338867,-2.7172763347625732,20.81568,28.457457,7.9047003,8.047007,,
BBOB_F1,1,39,40,False,1.8142030484184177,,-1.3437899,0.47019482,-0.1218031793832779,-0.4492103159427643,1.1566197872161865,-0.11195439100265503,-2.3929316997528076,1.0146299600601196,-2.182535171508789,-2.5568506717681885,9.913496,25.847645,7.019478,7.2099104,,
BBOB_F1,1,40,41,False,2.2912264919102086,,-0.93602484,-0.07975498,-1.2070382833480835,-0.3797030448913574,1.7820292711257935,-0.2668212950229645,-2.7080371379852295,1.2062104940414429,-2.218688488006592,-2.701784133911133,8.693283,34.687805,7.764677,7.9370975,,
BBOB_F1,1,41,42,False,2.0228032774136766,,-0.9492463,-1.6751281,-0.5934249758720398,-0.663908839225769,2.6654632091522217,0.043067753314971924,-2.4705944061279297,0.6090704202651978,-1.7976289987564087,-1.2270647287368774,16.97144,24.429342,7.3186927,7.424593,,
BBOB_F1,1,42,43,False,2.0942399112996295,,-1.3907108,-1.1773529,-1.4443941116333008,1.104636788368225,1.3527735471725464,0.7233961224555969,-2.4421944618225098,0.28932493925094604,-1.7758342027664185,-2.236471176147461,11.050775,34.757885,7.3089247,7.4428697,,
BBOB_F1,1,43,44,False,1.950272025930019,,-1.0670655,-1.8564483,1.2238004207611084,-0.21728093922138214,1.4970022439956665,-1.1747677326202393,-2.2668046951293945,-0.6115955114364624,-2.9054946899414062,-0.36103230714797974,45.2608,0.14817141,6.7497945,6.8691797,,
BBOB_F1,1,44,45,False,2.2067377971163724,,-0.10273815,-0.83882153,-0.5499728322029114,-1.0171278715133667,2.1018357276916504,0.15297244489192963,-2.9201624393463135,0.5621179342269897,-2.1114659309387207,-1.9216607809066772,19.244432,22.546677,7.649015,7.812296,,
BBOB_F1,1,45,46,False,2.091566956684767,,-1.1246687,-1.0864973,-0.5123169422149658,-0.17427386343479156,0.7559971809387207,-1.0277891159057617,-2.6243295669555664,-0.6100399494171143,-1.917088508605957,-2.3656105995178223,26.998955,10.14995,7.062492,7.18347,,
BBOB_F1,1,46,47,False,2.291197319891123,,-0.93727684,-0.08074803,-1.2079527378082275,-0.3757326602935791,1.7782208919525146,-0.2681277096271515,-2.708746910095215,1.2087311744689941,-2.2158203125,-2.703059196472168,8.694349,34.69957,7.764356,7.936635,,
BBOB_F1,1,47,48,False,1.9772264877007055,,-1.1978872,-1.9333227,1.3045397996902466,-0.35195478796958923,1.04755699634552,-1.6222515106201172,-1.917038917541504,-0.4967684745788574,-3.235412120819092,-0.5227301120758057,47.369286,-0.39466783,6.752286,6.877869,,
BBOB_F1,1,48,49,False,2.093099733903812,,-1.2802322,-1.123327,-1.4486563205718994,1.239172101020813,1.2846667766571045,0.6313583254814148,-2.378467321395874,0.36191806197166443,-1.8638793230056763,-2.243016004562378,10.892836,34.803852,7.3074055,7.4394264,,
BBOB_F1,1,49,30,True,2.291230787236217,109.0,-0.94094354,-0.08000029,-1.2068581581115723,-0.3713821768760681,1.7814059257507324,-0.273836612701416,-2.7061071395874023,1.2076811790466309,-2.218618631362915,-2.70680570602417,8.695456,34.721966,7.7668242,7.938716,,
BBOB_F1,2,0,0,False,1.764726033026112,,-2.279206,-1.6024858,1.5206093788146973,-0.7407151460647583,0.11831501871347427,-0.34326204657554626,-1.4035561084747314,-0.5130772590637207,-3.787421941757202,-1.7150825262069702,44.01774,11.233754,6.7168603,6.705587,,
BBOB_F1,2,1,2,False,1.6102023778296983,,-1.3150315,-0.81972826,-0.634511411190033,-0.4082110524177551,1.3465639352798462,0.9241645336151123,-0.724941074848175,-0.44046083092689514,-1.676401972770691,0.3258114457130432,16.403854,22.024927,5.644437,5.643945,,
BBOB_F1,2,2,3,False,1.8872134948407586,,-0.8994378,-1.9958415,1.3759642839431763,-0.5979292988777161,0.5778465867042542,-1.078812599182129,-1.3980867862701416,-1.1393316984176636,-3.730964183807373,-0.015195142477750778,57.49687,0.5112322,6.462249,6.51882,,
BBOB_F1,2,3,4,False,1.8867853120573939,,-0.920105,-1.9723859,1.3978569507598877,-0.5590026378631592,0.5451153516769409,-1.0526797771453857,-1.4185508489608765,-1.1156986951828003,-3.7409229278564453,0.021167002618312836,57.51624,0.42464346,6.4634953,6.518619,,
BBOB_F1,2,4,5,False,1.6511601473813737,,-2.3985727,-1.2762506,1.4142951965332031,-0.7204954028129578,0.6018041968345642,-0.042368486523628235,-1.4344961643218994,-0.46684303879737854,-3.4595186710357666,-1.2127608060836792,37.4443,11.373206,6.282899,6.261823,,
BBOB_F1,2,5,6,False,1.6240843626750356,,-1.3820041,-1.6830779,1.6502798795700073,0.047361597418785095,1.0589544773101807,-1.5112556219100952,-2.548506498336792,-0.487143337726593,-0.9826693534851074,-0.1623072624206543,54.847233,1.5969764,5.668913,5.622254,,
BBOB_F1,2,6,7,False,1.6014278530327575,,-1.8136444,-1.3916801,-0.0621076375246048,-0.6504366993904114,1.115305781364441,0.37983599305152893,-0.5335703492164612,0.6860467195510864,-3.3524820804595947,0.3147464692592621,19.3903,23.314812,6.0054083,6.0104365,,
BBOB_F1,2,7,8,False,1.8739273741406688,,-0.37657076,-1.6977361,1.321967601776123,-0.7761179208755493,-0.1381717175245285,-1.63856840133667,-2.489708423614502,-1.0340681076049805,-2.338931083679199,1.0083949565887451,72.16826,-7.6108794,6.1779323,6.140535,,
BBOB_F1,2,8,9,False,1.8872430796707826,,-0.895972,-1.9746263,1.3814361095428467,-0.6031013131141663,0.5872644186019897,-1.0771645307540894,-1.3923320770263672,-1.1300761699676514,-3.726358652114868,0.019908171147108078,57.448578,0.4843577,6.458553,6.514226,,
BBOB_F1,2,9,10,False,1.7155625731210895,,-2.4817214,-0.04548009,-0.11758186668157578,-0.0624203234910965,1.2481132745742798,1.2500779628753662,-0.35783660411834717,0.7829521894454956,-4.038764953613281,-0.5713759660720825,13.039497,42.671543,6.562571,6.567379,,
BBOB_F1,2,10,11,False,1.8871378896544053,,-0.87405574,-1.9872594,1.4063032865524292,-0.6263790130615234,0.5797463059425354,-1.0523790121078491,-1.378947377204895,-1.1113638877868652,-3.740230083465576,0.0053108432330191135,57.494514,0.53809446,6.4573574,6.5144715,,
BBOB_F1,2,11,12,False,1.7518493615429414,,-1.8220829,-0.6909471,-0.2795722782611847,-0.27417418360710144,1.1844161748886108,0.7532145977020264,-0.682624876499176,0.06549198925495148,-3.021303415298462,0.7204336524009705,18.885855,23.604115,6.1184363,6.1097445,,
BBOB_F1,2,12,13,False,1.5389574640748291,,-0.2738886,-2.027787,2.8567943572998047,-1.1912074089050293,-0.597915768623352,-2.686403274536133,-2.650073766708374,-1.7731053829193115,-2.3740649223327637,1.0690494775772095,109.907555,-4.141101,7.123607,7.064648,,
BBOB_F1,2,13,14,False,1.8870081571852895,,-0.8840383,-2.0023835,1.3722071647644043,-0.6205734610557556,0.5460907220840454,-1.0485864877700806,-1.3996695280075073,-1.1444681882858276,-3.757997512817383,-0.0496087521314621,57.53257,0.5433227,6.4636946,6.5219765,,
BBOB_F1,2,14,15,False,1.7519202804245175,,-1.798775,-0.7237399,-0.3155650198459625,-0.27679169178009033,1.1620758771896362,0.7495792508125305,-0.6632606983184814,0.08249691128730774,-3.018721580505371,0.7437871694564819,18.857206,23.680544,6.1195,6.112127,,
BBOB_F1,2,15,16,False,1.7519362699998515,,-1.8102076,-0.6989412,-0.251480370759964,-0.26691991090774536,1.180271029472351,0.7786769866943359,-0.66449373960495,0.0756802186369896,-3.0195329189300537,0.7174501419067383,18.896154,23.678759,6.122953,6.1154833,,
BBOB_F1,2,16,17,False,1.887195373057442,,-0.8928851,-1.98677,1.3938905000686646,-0.6146734952926636,0.597978949546814,-1.083716630935669,-1.379025936126709,-1.113553762435913,-3.7210168838500977,0.02399456687271595,57.442654,0.522917,6.456516,6.5126033,,
BBOB_F1,2,17,18,False,1.4281692230292231,,-2.4438443,0.15431727,-2.5974645614624023,0.17630991339683533,1.8889217376708984,1.6002259254455566,0.9104577898979187,2.2927000522613525,-2.233945608139038,-1.6997246742248535,-3.1576364,91.67549,6.1131105,6.2066817,,
BBOB_F1,2,18,19,False,1.7155742066486326,,-2.4821482,-0.063153096,-0.12429188191890717,-0.06685887277126312,1.2402405738830566,1.2546521425247192,-0.3511209487915039,0.7805991768836975,-4.041377544403076,-0.5777601599693298,13.03284,42.67121,6.5656114,6.571319,,
BBOB_F1,2,19,20,False,1.5857838709200385,,-2.474875,-0.33673173,-0.12159793078899384,-0.26612961292266846,1.102691650390625,1.1253305673599243,-0.34430375695228577,0.8015856742858887,-2.9334659576416016,-0.6268895864486694,7.843892,35.87609,5.7843375,5.781961,,
BBOB_F1,2,20,21,False,1.6640170499069775,,-3.0160468,-0.023387907,-1.1475528478622437,0.030557692050933838,1.4086216688156128,1.8761337995529175,0.5375421047210693,1.6480151414871216,-2.629669189453125,-1.8778901100158691,0.07936805,71.96057,6.237553,6.292735,,
BBOB_F1,2,21,22,False,1.647456679837079,,-1.0648768,-0.32418016,-1.1242903470993042,-0.16287636756896973,0.7112823128700256,0.4852088391780853,-0.7420408725738525,-0.19924458861351013,-4.459438323974609,0.30617624521255493,24.387403,28.66536,6.4351897,6.487212,,
BBOB_F1,2,22,23,False,1.6474584183188696,,-1.062833,-0.32002944,-1.1267112493515015,-0.1611129343509674,0.7109168767929077,0.4833744168281555,-0.7407364249229431,-0.2023714929819107,-4.457314968109131,0.305416077375412,24.378662,28.668392,6.433139,6.4851675,,
BBOB_F1,2,23,24,False,1.8872456244119222,,-0.89683187,-1.9845226,1.3847039937973022,-0.6095539331436157,0.5954573154449463,-1.0742472410202026,-1.389707088470459,-1.1331875324249268,-3.720949649810791,0.012165660969913006,57.45148,0.50909317,6.4596004,6.5154934,,
BBOB_F1,2,24,25,False,1.7520684816298315,,-1.7985978,-0.7218135,-0.2859905958175659,-0.284658819437027,1.1639659404754639,0.7729612588882446,-0.6613699793815613,0.0904420018196106,-3.0023276805877686,0.7467419505119324,18.877745,23.668877,6.1207933,6.1133885,,
BBOB_F1,2,25,26,False,1.428168982198696,,-2.444449,0.15669858,-2.5961861610412598,0.17585882544517517,1.88955557346344,1.600835919380188,0.9101144075393677,2.293551445007324,-2.234433174133301,-1.6966577768325806,-3.1570873,91.67795,6.113137,6.206539,,
BBOB_F1,2,26,27,False,1.6491578902162294,,-2.711002,-1.3716639,-0.8935492634773254,-0.4766024053096771,0.7965103387832642,0.536793053150177,0.3097495436668396,1.2955553531646729,-3.2565104961395264,-2.50620436668396,8.8577385,50.6394,6.3923554,6.449557,,
BBOB_F1,2,27,28,False,1.4281691067373607,,-2.4442601,0.1541349,-2.5974018573760986,0.17719174921512604,1.88881516456604,1.600160837173462,0.9102490544319153,2.2929506301879883,-2.2347958087921143,-1.699873447418213,-3.1542735,91.678665,6.1137123,6.2072883,,
BBOB_F1,2,28,29,False,1.7648693767495676,,-2.272741,-1.5807078,1.518099308013916,-0.7499740719795227,0.142820805311203,-0.37934547662734985,-1.4079961776733398,-0.49613988399505615,-3.8069400787353516,-1.6851987838745117,43.944046,11.129645,6.7066708,6.6968455,,
BBOB_F1,2,29,30,False,1.622533386225296,,-1.8446716,-1.1332889,0.12511324882507324,-0.06407134234905243,0.9447669982910156,0.21573539078235626,-0.877210259437561,-0.26232030987739563,-2.751943826675415,0.9920470118522644,28.268808,14.812524,6.1003184,6.0985746,,
BBOB_F1,2,30,31,False,1.7519449005246512,,-1.7925606,-0.7127148,-0.3090701103210449,-0.28833651542663574,1.1476918458938599,0.7621897459030151,-0.6631032228469849,0.08949258923530579,-3.0101242065429688,0.7528965473175049,18.858103,23.642096,6.1160803,6.1086364,,
BBOB_F1,2,31,32,False,1.752051885685189,,-1.8119712,-0.7261634,-0.2873998284339905,-0.30789366364479065,1.1699777841567993,0.7674901485443115,-0.6633217334747314,0.10506459325551987,-2.9750447273254395,0.7679347395896912,18.855217,23.684244,6.1212873,6.112798,,
BBOB_F1,2,32,33,False,1.6781011004509239,,-2.2428336,-0.8045901,-2.074666976928711,-0.9948168396949768,1.450858235359192,0.9039616584777832,0.8499504327774048,1.570190668106079,-2.6385481357574463,-1.2728331089019775,-0.32747602,63.968544,6.037136,6.1540136,,
BBOB_F1,2,33,34,False,1.8867583921000168,,-0.94122285,-2.0663035,1.389068603515625,-0.6231105327606201,0.575761079788208,-1.1052578687667847,-1.3950903415679932,-1.1170939207077026,-3.739537000656128,-0.06719131022691727,57.651234,0.71049696,6.4830475,6.5418706,,
BBOB_F1,2,34,35,False,1.6780860838463578,,-2.240719,-0.78366536,-2.052804946899414,-0.9902072548866272,1.4504314661026,0.8845525979995728,0.8589019775390625,1.5779917240142822,-2.662121057510376,-1.2956582307815552,-0.32092327,63.946896,6.033294,6.150865,,
BBOB_F1,2,35,36,False,1.649157675768473,,-2.7109077,-1.3712513,-0.8938285112380981,-0.47662675380706787,0.7964434027671814,0.5367430448532104,0.30965089797973633,1.2953604459762573,-3.256479024887085,-2.506340265274048,8.855318,50.638874,6.392092,6.4493,,
BBOB_F1,2,36,37,False,1.8871686010616724,,-0.87224877,-2.0036361,1.3579046726226807,-0.6022928953170776,0.5741607546806335,-1.0788275003433228,-1.398015022277832,-1.1358729600906372,-3.7363474369049072,-0.01110612228512764,57.49245,0.48489437,6.4542627,6.511032,,
BBOB_F1,2,37,38,False,1.7155704506127005,,-2.4866924,-0.049083903,-0.12245827168226242,-0.05660681053996086,1.238462209701538,1.2554945945739746,-0.35480403900146484,0.7769213318824768,-4.033602714538574,-0.568047285079956,13.032973,42.666363,6.5646095,6.5695233,,
BBOB_F1,2,38,39,False,1.6781508696411356,,-2.247459,-0.80024076,-2.111464023590088,-0.9654564261436462,1.4335086345672607,0.8578101992607117,0.8511948585510254,1.5542114973068237,-2.6266322135925293,-1.3217191696166992,-0.4313915,63.979824,6.022806,6.1407385,,
BBOB_F1,2,39,40,False,1.8872210316430476,,-0.8863505,-1.9967798,1.3653308153152466,-0.5890730023384094,0.5825190544128418,-1.0767418146133423,-1.408770203590393,-1.1322542428970337,-3.7329294681549072,-0.002796574030071497,57.45392,0.48416442,6.4573936,6.5130982,,
BBOB_F1,2,40,41,False,1.7648904631730762,,-2.2744637,-1.5750642,1.514784336090088,-0.7419168949127197,0.12839484214782715,-0.3835063576698303,-1.404834508895874,-0.5010479688644409,-3.8031744956970215,-1.6814215183258057,43.958874,11.066737,6.704109,6.6944733,,
BBOB_F1,2,41,42,False,1.4325005226571585,,-0.44784656,-1.8478787,1.39224112033844,-1.0994346141815186,0.4626959264278412,-0.7046815156936646,-1.3409017324447632,-1.3574535846710205,-1.0511631965637207,-0.7488153576850891,54.385483,-0.1829833,5.718793,5.7381654,,
BBOB_F1,2,42,43,False,1.7520872023410057,,-1.8072015,-0.7112399,-0.28068190813064575,-0.2942962348461151,1.1627672910690308,0.7653034925460815,-0.6627569794654846,0.10045664012432098,-2.995476245880127,0.7571709752082825,18.877869,23.660656,6.12029,6.11202,,
BBOB_F1,2,43,44,False,1.764792020597361,,-2.2726781,-1.569828,1.5313760042190552,-0.7425503134727478,0.1436765193939209,-0.3580765724182129,-1.4150768518447876,-0.500770628452301,-3.8052685260772705,-1.6778723001480103,43.963936,11.112219,6.705694,6.6952567,,
BBOB_F1,2,44,45,False,1.7315873418506706,,-1.9584287,-1.3042849,1.9357969760894775,-0.5749234557151794,0.37292665243148804,-0.6030659079551697,-1.4811896085739136,-0.758700430393219,-3.52370548248291,0.17957504093647003,52.892212,3.3445888,6.4803095,6.507206,,
BBOB_F1,2,45,46,False,1.6224523837125462,,-1.8708618,-1.121263,0.17225764691829681,-0.11142075061798096,0.9642400741577148,0.20847253501415253,-0.8553749322891235,-0.2340773642063141,-2.7594618797302246,0.9916031956672668,28.23184,14.896622,6.1035085,6.101585,,
BBOB_F1,2,46,47,False,1.630563883388259,,-1.8980793,-2.1321492,-1.5221927165985107,-0.9135757684707642,0.41351979970932007,-1.3359047174453735,-0.12161885201931,-0.21498577296733856,-1.2484149932861328,-2.186047077178955,22.814646,29.433128,5.8474493,5.912559,,
BBOB_F1,2,47,48,False,1.764838665696276,,-2.2563698,-1.5667487,1.5187876224517822,-0.7316221594810486,0.1429305374622345,-0.3751441240310669,-1.4080069065093994,-0.49419277906417847,-3.8322641849517822,-1.672613501548767,43.929398,11.1254225,6.7069087,6.6986012,,
BBOB_F1,2,48,49,False,1.6491576339612397,,-2.7109375,-1.371927,-0.8933013081550598,-0.4769361615180969,0.7981993556022644,0.5366707444190979,0.30931347608566284,1.29643976688385,-3.2578659057617188,-2.5041096210479736,8.856311,50.63874,6.392319,6.4496317,,
