alg,exp,prob,seed,estado,fe,mx,camadas,sem_manifest
c217,main,DTLZ2,22,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,23,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,24,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,25,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,26,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,27,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,28,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,3,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,4,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,42,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,5,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,6,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,7,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,8,ok,371,371,①②③④⑥,False
c217,main,DTLZ2,9,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,0,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,1,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,10,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,11,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,12,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,13,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,14,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,15,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,16,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,17,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,18,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,19,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,2,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,20,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,21,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,22,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,23,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,24,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,25,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,26,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,27,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,28,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,3,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,4,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,42,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,5,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,6,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,7,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,8,ok,371,371,①②③④⑥,False
c217,main,DTLZ3,9,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,0,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,1,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,10,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,11,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,12,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,13,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,14,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,15,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,16,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,17,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,18,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,19,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,2,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,20,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,21,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,22,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,23,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,24,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,25,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,26,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,27,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,28,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,3,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,4,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,42,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,5,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,6,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,7,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,8,ok,371,371,①②③④⑥,False
c217,main,DTLZ4,9,ok,371,371,①②③④⑥,False
c217,main,DTLZ7,0,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,1,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,10,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,11,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,12,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,13,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,14,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,15,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,16,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,17,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,18,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,19,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,2,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,20,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,21,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,22,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,23,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,24,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,25,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,26,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,27,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,28,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,3,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,4,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,42,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,5,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,6,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,7,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,8,ok,681,681,①②③④⑥,False
c217,main,DTLZ7,9,ok,681,681,①②③④⑥,False
c217,main,MMF1,0,ok,61,61,①②③④⑥,False
c217,main,MMF1,1,ok,61,61,①②③④⑥,False
c217,main,MMF1,10,ok,61,61,①②③④⑥,False
c217,main,MMF1,11,ok,61,61,①②③④⑥,False
c217,main,MMF1,12,ok,61,61,①②③④⑥,False
c217,main,MMF1,13,ok,61,61,①②③④⑥,False
c217,main,MMF1,14,ok,61,61,①②③④⑥,False
c217,main,MMF1,15,ok,61,61,①②③④⑥,False
c217,main,MMF1,16,ok,61,61,①②③④⑥,False
c217,main,MMF1,17,ok,61,61,①②③④⑥,False
c217,main,MMF1,18,ok,61,61,①②③④⑥,False
c217,main,MMF1,19,ok,61,61,①②③④⑥,False
c217,main,MMF1,2,ok,61,61,①②③④⑥,False
c217,main,MMF1,20,ok,61,61,①②③④⑥,False
c217,main,MMF1,21,ok,61,61,①②③④⑥,False
c217,main,MMF1,22,ok,61,61,①②③④⑥,False
c217,main,MMF1,23,ok,61,61,①②③④⑥,False
c217,main,MMF1,24,ok,61,61,①②③④⑥,False
c217,main,MMF1,25,ok,61,61,①②③④⑥,False
c217,main,MMF1,26,ok,61,61,①②③④⑥,False
c217,main,MMF1,27,ok,61,61,①②③④⑥,False
c217,main,MMF1,28,ok,61,61,①②③④⑥,False
c217,main,MMF1,3,ok,61,61,①②③④⑥,False
c217,main,MMF1,4,ok,61,61,①②③④⑥,False
c217,main,MMF1,42,ok,61,61,①②③④⑥,False
c217,main,MMF1,5,ok,61,61,①②③④⑥,False
c217,main,MMF1,6,ok,61,61,①②③④⑥,False
c217,main,MMF1,7,ok,61,61,①②③④⑥,False
c217,main,MMF1,8,ok,61,61,①②③④⑥,False
c217,main,MMF1,9,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,0,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,1,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,10,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,11,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,12,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,13,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,14,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,15,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,16,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,17,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,18,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,19,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,2,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,20,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,21,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,22,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,23,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,24,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,25,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,26,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,27,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,28,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,3,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,4,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,42,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,5,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,6,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,7,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,8,ok,61,61,①②③④⑥,False
c217,main,MMF11_L,9,ok,61,61,①②③④⑥,False
c217,main,MMF16_20,0,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,1,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,10,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,11,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,12,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,13,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,14,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,15,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,16,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,17,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,18,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,19,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,2,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,20,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,21,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,22,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,23,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,24,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,25,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,26,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,27,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,28,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,3,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,4,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,42,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,5,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,6,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,7,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,8,ok,619,619,①②③④⑥,False
c217,main,MMF16_20,9,ok,619,619,①②③④⑥,False
c217,main,MMF4,0,ok,61,61,①②③④⑥,False
c217,main,MMF4,1,ok,61,61,①②③④⑥,False
c217,main,MMF4,10,ok,61,61,①②③④⑥,False
c217,main,MMF4,11,ok,61,61,①②③④⑥,False
c217,main,MMF4,12,ok,61,61,①②③④⑥,False
c217,main,MMF4,13,ok,61,61,①②③④⑥,False
c217,main,MMF4,14,ok,61,61,①②③④⑥,False
c217,main,MMF4,15,ok,61,61,①②③④⑥,False
c217,main,MMF4,16,ok,61,61,①②③④⑥,False
c217,main,MMF4,17,ok,61,61,①②③④⑥,False
c217,main,MMF4,18,ok,61,61,①②③④⑥,False
c217,main,MMF4,19,ok,61,61,①②③④⑥,False
c217,main,MMF4,2,ok,61,61,①②③④⑥,False
c217,main,MMF4,20,ok,61,61,①②③④⑥,False
c217,main,MMF4,21,ok,61,61,①②③④⑥,False
c217,main,MMF4,22,ok,61,61,①②③④⑥,False
c217,main,MMF4,23,ok,61,61,①②③④⑥,False
c217,main,MMF4,24,ok,61,61,①②③④⑥,False
c217,main,MMF4,25,ok,61,61,①②③④⑥,False
c217,main,MMF4,26,ok,61,61,①②③④⑥,False
c217,main,MMF4,27,ok,61,61,①②③④⑥,False
c217,main,MMF4,28,ok,61,61,①②③④⑥,False
c217,main,MMF4,3,ok,61,61,①②③④⑥,False
c217,main,MMF4,4,ok,61,61,①②③④⑥,False
c217,main,MMF4,42,ok,61,61,①②③④⑥,False
c217,main,MMF4,5,ok,61,61,①②③④⑥,False
c217,main,MMF4,6,ok,61,61,①②③④⑥,False
c217,main,MMF4,7,ok,61,61,①②③④⑥,False
c217,main,MMF4,8,ok,61,61,①②③④⑥,False
c217,main,MMF4,9,ok,61,61,①②③④⑥,False
c217,main,WFG1,0,ok,681,681,①②③④⑥,False
c217,main,WFG1,1,ok,681,681,①②③④⑥,False
c217,main,WFG1,10,ok,681,681,①②③④⑥,False
c217,main,WFG1,11,ok,681,681,①②③④⑥,False
c217,main,WFG1,12,ok,681,681,①②③④⑥,False
c217,main,WFG1,13,ok,681,681,①②③④⑥,False
c217,main,WFG1,14,ok,681,681,①②③④⑥,False
c217,main,WFG1,15,ok,681,681,①②③④⑥,False
c217,main,WFG1,16,ok,681,681,①②③④⑥,False
c217,main,WFG1,17,ok,681,681,①②③④⑥,False
c217,main,WFG1,18,ok,681,681,①②③④⑥,False
c217,main,WFG1,19,ok,681,681,①②③④⑥,False
c217,main,WFG1,2,ok,681,681,①②③④⑥,False
c217,main,WFG1,20,ok,681,681,①②③④⑥,False
c217,main,WFG1,21,ok,681,681,①②③④⑥,False
c217,main,WFG1,22,ok,681,681,①②③④⑥,False
c217,main,WFG1,23,ok,681,681,①②③④⑥,False
c217,main,WFG1,24,ok,681,681,①②③④⑥,False
c217,main,WFG1,25,ok,681,681,①②③④⑥,False
c217,main,WFG1,26,ok,681,681,①②③④⑥,False
c217,main,WFG1,27,ok,681,681,①②③④⑥,False
c217,main,WFG1,28,ok,681,681,①②③④⑥,False
c217,main,WFG1,3,ok,681,681,①②③④⑥,False
c217,main,WFG1,4,ok,681,681,①②③④⑥,False
c217,main,WFG1,42,ok,681,681,①②③④⑥,False
c217,main,WFG1,5,ok,681,681,①②③④⑥,False
c217,main,WFG1,6,ok,681,681,①②③④⑥,False
c217,main,WFG1,7,ok,681,681,①②③④⑥,False
c217,main,WFG1,8,ok,681,681,①②③④⑥,False
c217,main,WFG1,9,ok,681,681,①②③④⑥,False
c217,main,WFG2,0,ok,681,681,①②③④⑥,False
c217,main,WFG2,1,ok,681,681,①②③④⑥,False
c217,main,WFG2,10,ok,681,681,①②③④⑥,False
c217,main,WFG2,11,ok,681,681,①②③④⑥,False
c217,main,WFG2,12,ok,681,681,①②③④⑥,False
c217,main,WFG2,13,ok,681,681,①②③④⑥,False
c217,main,WFG2,14,ok,681,681,①②③④⑥,False
c217,main,WFG2,15,ok,681,681,①②③④⑥,False
c217,main,WFG2,16,ok,681,681,①②③④⑥,False
c217,main,WFG2,17,ok,681,681,①②③④⑥,False
c217,main,WFG2,18,ok,681,681,①②③④⑥,False
c217,main,WFG2,19,ok,681,681,①②③④⑥,False
c217,main,WFG2,2,ok,681,681,①②③④⑥,False
c217,main,WFG2,20,ok,681,681,①②③④⑥,False
c217,main,WFG2,21,ok,681,681,①②③④⑥,False
c217,main,WFG2,22,ok,681,681,①②③④⑥,False
c217,main,WFG2,23,ok,681,681,①②③④⑥,False
c217,main,WFG2,24,ok,681,681,①②③④⑥,False
c217,main,WFG2,25,ok,681,681,①②③④⑥,False
c217,main,WFG2,26,ok,681,681,①②③④⑥,False
c217,main,WFG2,27,ok,681,681,①②③④⑥,False
c217,main,WFG2,28,ok,681,681,①②③④⑥,False
c217,main,WFG2,3,ok,681,681,①②③④⑥,False
c217,main,WFG2,4,ok,681,681,①②③④⑥,False
c217,main,WFG2,42,ok,681,681,①②③④⑥,False
c217,main,WFG2,5,ok,681,681,①②③④⑥,False
c217,main,WFG2,6,ok,681,681,①②③④⑥,False
c217,main,WFG2,7,ok,681,681,①②③④⑥,False
c217,main,WFG2,8,ok,681,681,①②③④⑥,False
c217,main,WFG2,9,ok,681,681,①②③④⑥,False
c217,main,WFG4,0,ok,681,681,①②③④⑥,False
c217,main,WFG4,1,ok,681,681,①②③④⑥,False
c217,main,WFG4,10,ok,681,681,①②③④⑥,False
c217,main,WFG4,11,ok,681,681,①②③④⑥,False
c217,main,WFG4,12,ok,681,681,①②③④⑥,False
c217,main,WFG4,13,ok,681,681,①②③④⑥,False
c217,main,WFG4,14,ok,681,681,①②③④⑥,False
c217,main,WFG4,15,ok,681,681,①②③④⑥,False
c217,main,WFG4,16,ok,681,681,①②③④⑥,False
c217,main,WFG4,17,ok,681,681,①②③④⑥,False
c217,main,WFG4,18,ok,681,681,①②③④⑥,False
c217,main,WFG4,19,ok,681,681,①②③④⑥,False
c217,main,WFG4,2,ok,681,681,①②③④⑥,False
c217,main,WFG4,20,ok,681,681,①②③④⑥,False
c217,main,WFG4,21,ok,681,681,①②③④⑥,False
c217,main,WFG4,22,ok,681,681,①②③④⑥,False
c217,main,WFG4,23,ok,681,681,①②③④⑥,False
c217,main,WFG4,24,ok,681,681,①②③④⑥,False
c217,main,WFG4,25,ok,681,681,①②③④⑥,False
c217,main,WFG4,26,ok,681,681,①②③④⑥,False
c217,main,WFG4,27,ok,681,681,①②③④⑥,False
c217,main,WFG4,28,ok,681,681,①②③④⑥,False
c217,main,WFG4,3,ok,681,681,①②③④⑥,False
c217,main,WFG4,4,ok,681,681,①②③④⑥,False
c217,main,WFG4,42,ok,681,681,①②③④⑥,False
c217,main,WFG4,5,ok,681,681,①②③④⑥,False
c217,main,WFG4,6,ok,681,681,①②③④⑥,False
c217,main,WFG4,7,ok,681,681,①②③④⑥,False
c217,main,WFG4,8,ok,681,681,①②③④⑥,False
c217,main,WFG4,9,ok,681,681,①②③④⑥,False
c217,main,WFG5,0,ok,681,681,①②③④⑥,False
c217,main,WFG5,1,ok,681,681,①②③④⑥,False
c217,main,WFG5,10,ok,681,681,①②③④⑥,False
c217,main,WFG5,11,ok,681,681,①②③④⑥,False
c217,main,WFG5,12,ok,681,681,①②③④⑥,False
c217,main,WFG5,13,ok,681,681,①②③④⑥,False
c217,main,WFG5,14,ok,681,681,①②③④⑥,False
c217,main,WFG5,15,ok,681,681,①②③④⑥,False
c217,main,WFG5,16,ok,681,681,①②③④⑥,False
c217,main,WFG5,17,ok,681,681,①②③④⑥,False
c217,main,WFG5,18,ok,681,681,①②③④⑥,False
c217,main,WFG5,19,ok,681,681,①②③④⑥,False
c217,main,WFG5,2,ok,681,681,①②③④⑥,False
c217,main,WFG5,20,ok,681,681,①②③④⑥,False
c217,main,WFG5,21,ok,681,681,①②③④⑥,False
c217,main,WFG5,22,ok,681,681,①②③④⑥,False
c217,main,WFG5,23,ok,681,681,①②③④⑥,False
c217,main,WFG5,24,ok,681,681,①②③④⑥,False
c217,main,WFG5,25,ok,681,681,①②③④⑥,False
c217,main,WFG5,26,ok,681,681,①②③④⑥,False
c217,main,WFG5,27,ok,681,681,①②③④⑥,False
c217,main,WFG5,28,ok,681,681,①②③④⑥,False
c217,main,WFG5,3,ok,681,681,①②③④⑥,False
c217,main,WFG5,4,ok,681,681,①②③④⑥,False
c217,main,WFG5,42,ok,681,681,①②③④⑥,False
c217,main,WFG5,5,ok,681,681,①②③④⑥,False
c217,main,WFG5,6,ok,681,681,①②③④⑥,False
c217,main,WFG5,7,ok,681,681,①②③④⑥,False
c217,main,WFG5,8,ok,681,681,①②③④⑥,False
c217,main,WFG5,9,ok,681,681,①②③④⑥,False
c217,main,WFG9,0,ok,681,681,①②③④⑥,False
c217,main,WFG9,1,ok,681,681,①②③④⑥,False
c217,main,WFG9,10,ok,681,681,①②③④⑥,False
c217,main,WFG9,11,ok,681,681,①②③④⑥,False
c217,main,WFG9,12,ok,681,681,①②③④⑥,False
c217,main,WFG9,13,ok,681,681,①②③④⑥,False
c217,main,WFG9,14,ok,681,681,①②③④⑥,False
c217,main,WFG9,15,ok,681,681,①②③④⑥,False
c217,main,WFG9,16,ok,681,681,①②③④⑥,False
c217,main,WFG9,17,ok,681,681,①②③④⑥,False
c217,main,WFG9,18,ok,681,681,①②③④⑥,False
c217,main,WFG9,19,ok,681,681,①②③④⑥,False
c217,main,WFG9,2,ok,681,681,①②③④⑥,False
c217,main,WFG9,20,ok,681,681,①②③④⑥,False
c217,main,WFG9,21,ok,681,681,①②③④⑥,False
c217,main,WFG9,22,ok,681,681,①②③④⑥,False
c217,main,WFG9,23,ok,681,681,①②③④⑥,False
c217,main,WFG9,24,ok,681,681,①②③④⑥,False
c217,main,WFG9,25,ok,681,681,①②③④⑥,False
c217,main,WFG9,26,ok,681,681,①②③④⑥,False
c217,main,WFG9,27,ok,681,681,①②③④⑥,False
c217,main,WFG9,28,ok,681,681,①②③④⑥,False
c217,main,WFG9,3,ok,681,681,①②③④⑥,False
c217,main,WFG9,4,ok,681,681,①②③④⑥,False
c217,main,WFG9,42,ok,681,681,①②③④⑥,False
c217,main,WFG9,5,ok,681,681,①②③④⑥,False
c217,main,WFG9,6,ok,681,681,①②③④⑥,False
c217,main,WFG9,7,ok,681,681,①②③④⑥,False
c217,main,WFG9,8,ok,681,681,①②③④⑥,False
c217,main,WFG9,9,ok,681,681,①②③④⑥,False
c217,main,ZDT1,0,ok,929,929,①②③④⑥,False
c217,main,ZDT1,1,ok,929,929,①②③④⑥,False
c217,main,ZDT1,10,ok,929,929,①②③④⑥,False
c217,main,ZDT1,11,ok,929,929,①②③④⑥,False
c217,main,ZDT1,12,ok,929,929,①②③④⑥,False
c217,main,ZDT1,13,ok,929,929,①②③④⑥,False
c217,main,ZDT1,14,ok,929,929,①②③④⑥,False
c217,main,ZDT1,15,ok,929,929,①②③④⑥,False
c217,main,ZDT1,16,ok,929,929,①②③④⑥,False
c217,main,ZDT1,17,ok,929,929,①②③④⑥,False
c217,main,ZDT1,18,ok,929,929,①②③④⑥,False
c217,main,ZDT1,19,ok,929,929,①②③④⑥,False
c217,main,ZDT1,2,ok,929,929,①②③④⑥,False
c217,main,ZDT1,20,ok,929,929,①②③④⑥,False
c217,main,ZDT1,21,ok,929,929,①②③④⑥,False
c217,main,ZDT1,22,ok,929,929,①②③④⑥,False
c217,main,ZDT1,23,ok,929,929,①②③④⑥,False
c217,main,ZDT1,24,ok,929,929,①②③④⑥,False
c217,main,ZDT1,25,ok,929,929,①②③④⑥,False
c217,main,ZDT1,26,ok,929,929,①②③④⑥,False
c217,main,ZDT1,27,ok,929,929,①②③④⑥,False
c217,main,ZDT1,28,ok,929,929,①②③④⑥,False
c217,main,ZDT1,3,ok,929,929,①②③④⑥,False
c217,main,ZDT1,4,ok,929,929,①②③④⑥,False
c217,main,ZDT1,42,ok,929,929,①②③④⑥,False
c217,main,ZDT1,5,ok,929,929,①②③④⑥,False
c217,main,ZDT1,6,ok,929,929,①②③④⑥,False
c217,main,ZDT1,7,ok,929,929,①②③④⑥,False
c217,main,ZDT1,8,ok,929,929,①②③④⑥,False
c217,main,ZDT1,9,ok,929,929,①②③④⑥,False
c217,main,ZDT3,0,ok,929,929,①②③④⑥,False
c217,main,ZDT3,1,ok,929,929,①②③④⑥,False
c217,main,ZDT3,10,ok,929,929,①②③④⑥,False
c217,main,ZDT3,11,ok,929,929,①②③④⑥,False
c217,main,ZDT3,12,ok,929,929,①②③④⑥,False
c217,main,ZDT3,13,ok,929,929,①②③④⑥,False
c217,main,ZDT3,14,ok,929,929,①②③④⑥,False
c217,main,ZDT3,15,ok,929,929,①②③④⑥,False
c217,main,ZDT3,16,ok,929,929,①②③④⑥,False
c217,main,ZDT3,17,ok,929,929,①②③④⑥,False
c217,main,ZDT3,18,ok,929,929,①②③④⑥,False
c217,main,ZDT3,19,ok,929,929,①②③④⑥,False
c217,main,ZDT3,2,ok,929,929,①②③④⑥,False
c217,main,ZDT3,20,ok,929,929,①②③④⑥,False
c217,main,ZDT3,21,ok,929,929,①②③④⑥,False
c217,main,ZDT3,22,ok,929,929,①②③④⑥,False
c217,main,ZDT3,23,ok,929,929,①②③④⑥,False
c217,main,ZDT3,24,ok,929,929,①②③④⑥,False
c217,main,ZDT3,25,ok,929,929,①②③④⑥,False
c217,main,ZDT3,26,ok,929,929,①②③④⑥,False
c217,main,ZDT3,27,ok,929,929,①②③④⑥,False
c217,main,ZDT3,28,ok,929,929,①②③④⑥,False
c217,main,ZDT3,3,ok,929,929,①②③④⑥,False
c217,main,ZDT3,4,ok,929,929,①②③④⑥,False
c217,main,ZDT3,42,ok,929,929,①②③④⑥,False
c217,main,ZDT3,5,ok,929,929,①②③④⑥,False
c217,main,ZDT3,6,ok,929,929,①②③④⑥,False
c217,main,ZDT3,7,ok,929,929,①②③④⑥,False
c217,main,ZDT3,8,ok,929,929,①②③④⑥,False
c217,main,ZDT3,9,ok,929,929,①②③④⑥,False
c217,main,ZDT4,0,ok,309,309,①②③④⑥,False
c217,main,ZDT4,1,ok,309,309,①②③④⑥,False
c217,main,ZDT4,10,ok,309,309,①②③④⑥,False
c217,main,ZDT4,11,ok,309,309,①②③④⑥,False
c217,main,ZDT4,12,ok,309,309,①②③④⑥,False
c217,main,ZDT4,13,ok,309,309,①②③④⑥,False
c217,main,ZDT4,14,ok,309,309,①②③④⑥,False
c217,main,ZDT4,15,ok,309,309,①②③④⑥,False
c217,main,ZDT4,16,ok,309,309,①②③④⑥,False
c217,main,ZDT4,17,ok,309,309,①②③④⑥,False
c217,main,ZDT4,18,ok,309,309,①②③④⑥,False
c217,main,ZDT4,19,ok,309,309,①②③④⑥,False
c217,main,ZDT4,2,ok,309,309,①②③④⑥,False
c217,main,ZDT4,20,ok,309,309,①②③④⑥,False
c217,main,ZDT4,21,ok,309,309,①②③④⑥,False
c217,main,ZDT4,22,ok,309,309,①②③④⑥,False
c217,main,ZDT4,23,ok,309,309,①②③④⑥,False
c217,main,ZDT4,24,ok,309,309,①②③④⑥,False
c217,main,ZDT4,25,ok,309,309,①②③④⑥,False
c217,main,ZDT4,26,ok,309,309,①②③④⑥,False
c217,main,ZDT4,27,ok,309,309,①②③④⑥,False
c217,main,ZDT4,28,ok,309,309,①②③④⑥,False
c217,main,ZDT4,3,ok,309,309,①②③④⑥,False
c217,main,ZDT4,4,ok,309,309,①②③④⑥,False
c217,main,ZDT4,42,ok,309,309,①②③④⑥,False
c217,main,ZDT4,5,ok,309,309,①②③④⑥,False
c217,main,ZDT4,6,ok,309,309,①②③④⑥,False
c217,main,ZDT4,7,ok,309,309,①②③④⑥,False
c217,main,ZDT4,8,ok,309,309,①②③④⑥,False
c217,main,ZDT4,9,ok,309,309,①②③④⑥,False
c217,main,ZDT6,0,ok,309,309,①②③④⑥,False
c217,main,ZDT6,1,ok,309,309,①②③④⑥,False
